audio_file|text|speaker_name
wavs/three_126.wav|He looked better than any movie actor you could get.|1
wavs/three_2039.wav|No, they train them.|1
wavs/three_2576.wav|repeating this beautiful speech.|1
wavs/three_523.wav|So as you remember, the president of Mexico sent a representative|1
wavs/three_1025.wav|The office is called VOICE, Victims of Immigration Crime Engagement.|1
wavs/three_2392.wav|It was, you looked at it, it became, I think it was the fastest growing city in history.|1
wavs/three_2455.wav|Don't let it happen again.|1
wavs/three_315.wav|Hey, when I'm in a news conference, people are these|1
wavs/three_1135.wav|They're sending people that have lots of problems, and they're bringing those problems with us.|1
wavs/five_7.wav|For too long, the American people were told that mammoth multinational trade deals, unaccountable international tribunals,|1
wavs/three_521.wav|And if they do their job, they lose everything.|1
wavs/one_164.wav|I said, cancel everybody else.|1
wavs/one_326.wav|Thank you.|1
wavs/one_477.wav|I was over there recently.|1
wavs/three_2368.wav|And that's going to be a hell of a lot more than 28,000 soldiers.|1
wavs/three_250.wav|They're just, they're fake.|1
wavs/three_1000.wav|But to achieve this future, we must enrich the mind and the souls of every American child.|1
wavs/three_1737.wav|We built 571 miles of border wall, far more than I said I was going to build.|1
wavs/two_391.wav|Last month, I announced a new strategy for victory in the fight against this evil in Afghanistan.|1
wavs/two_352.wav|But we must do much more.|1
wavs/five_22.wav|If you look at what's happening, al-Qaeda, Hezbollah, Hamas, and so many others must be counted|1
wavs/three_878.wav|Those given the high honor|1
wavs/three_228.wav|When I imitate Biden, who can't find the stairs ever.|1
wavs/three_1310.wav|the great Lou Dobbs.|1
wavs/three_1579.wav|In 2016, we gave these corrupt insiders their chance to change.|1
wavs/three_1548.wav|Remember, they said Obama gave pillows and Trump gave javelins.|1
wavs/three_2133.wav|I'll kill for you, sir.|1
wavs/three_1247.wav|The lines were miles long.|1
wavs/three_1258.wav|He's the head of America First Legal.|1
wavs/three_2548.wav|How many people from California know people that got six, seven, eight ballots?|1
wavs/three_1541.wav|But he kills Keystone Pipeline, right?|1
wavs/two_100.wav|If we do not stand in uniform condemnation of this killing, then not only will we be judged by our people,|1
wavs/three_1589.wav|Now you have some wonderful journalists, you really do, but you have, they're just overwhelmed by the people that know they're doing so wrong.|1
wavs/three_90.wav|They have diseases nobody's ever even heard about.|1
wavs/three_1012.wav|The murder rate in 2015 experienced its largest single-year increase in nearly half a century.|1
wavs/one_475.wav|to ensure every VA worker is held accountable for the quality of care they provide to our veterans.|1
wavs/three_1765.wav|But by the time this guy gets out of office, we'll have 18 million people, in my opinion, in our country that shouldn't be here.|1
wavs/three_801.wav|Get in those cars and drive fast.|1
wavs/three_608.wav|Think of what I could have done if I didn't have to go through all that bullshit, right?|1
wavs/one_141.wav|It's time right now to end it.|1
wavs/three_2280.wav|I could solve that problem in one day, in one hour, in one minute.|1
wavs/three_2060.wav|Barack Hussein Obama.|1
wavs/two_29.wav|In just a few months, we have created almost a million new jobs.|1
wavs/three_746.wav|Some of our great congressmen that asked me to help them with a problem up in that area, up north in California, I said, I see you have a drought.|1
wavs/three_134.wav|You're the man I'm looking for.|1
wavs/three_1410.wav|And it's an express train barreling toward servitude and to ruin.|1
wavs/three_2367.wav|It's so bad underbudget.|1
wavs/three_1554.wav|And what they have done is unthinkable.|1
wavs/five_49.wav|Recent threats.|1
wavs/two_45.wav|We are not here to lecture.|1
wavs/two_17.wav|I stand before you as a representative of the American people to deliver a message of friendship and hope and love.|1
wavs/three_1603.wav|And we'll deliver a reckoning like they haven't even imagined.|1
wavs/three_1378.wav|Be in World War III, we will be losing World War III, with weapons the likes of which nobody has ever seen before.|1
wavs/one_341.wav|And I just want to thank you.|1
wavs/three_2238.wav|I think we're going to fine him $450 million.|1
wavs/three_2110.wav|If they did, they wouldn't even try.|1
wavs/three_2140.wav|They said, it's okay, sir.|1
wavs/two_397.wav|We seek the de-escalation of the Syrian conflict.|1
wavs/one_510.wav|Luis was gravely wounded and lost his leg.|1
wavs/three_325.wav|I understand.|1
wavs/three_2092.wav|You're too nasty to this.|1
wavs/three_131.wav|Your name is Raisin Cane?|1
wavs/three_2195.wav|I would have been, I was just so proud of myself.|1
wavs/three_1756.wav|They really want an open border.|1
wavs/two_53_1.wav|And we have to let them do it.|1
wavs/four_25.wav|And it's coming probably, probably from the Middle East.|1
wavs/three_1381.wav|And the only thing standing between you and its obliteration is me, Viktor Orban, somebody I respect greatly.|1
wavs/one_49.wav|But this trade must be fair and it must be reciprocal.|1
wavs/one_498.wav|We love you, Luis.|1
wavs/two_156.wav|Of course, there is still much work to be done.|1
wavs/three_2097.wav|And did you have ice cream today?|1
wavs/three_21.wav|And I said, no, no, you will.|1
wavs/three_2328.wav|Does it work in cold weather?|1
wavs/three_815.wav|I am here tonight to deliver a message of unity and strength, and it is a message deeply delivered from my heart.|1
wavs/three_1066.wav|And we will never forget Ryan.|1
wavs/two_178_0.wav|Numerous Arab and Islamic scholars have eloquently argued that protecting equality strengthens Arab and Muslim communities.|1
wavs/two_287.wav|This week gives our country a special reason to take pride in that example.|1
wavs/two_126.wav|We are adopting a principled realism.|1
wavs/three_294.wav|You couldn't hear Barack or Obama, but the name Hussein.|1
wavs/three_122.wav|I knocked it out in four weeks.|1
wavs/two_63.wav|So, too, have the nations of Africa and South America.|1
wavs/two_269.wav|It was based on the vision that diverse nations could cooperate to protect their sovereignty, preserve their security, and promote their prosperity.|1
wavs/three_942.wav|And they will do it quickly.|1
wavs/three_675.wav|They're a very rich nation.|1
wavs/one_361.wav|I love you, too, actually.|1
wavs/one_352.wav|It's called the Veterans Accountability Act.|1
wavs/three_912.wav|Currently, when we ship products out of America, many other countries make us pay very high tariffs and taxes.|1
wavs/three_386.wav|I said, what's not true?|1
wavs/three_625.wav|You know, a hiker goes over and says, oh, look, there's Iran.|1
wavs/three_1531.wav|I agree because, you know, I ended Nord Stream, right?|1
wavs/one_84.wav|Our answer will be a renewal of will,|1
wavs/one_453.wav|And that was tough stuff.|1
wavs/three_419.wav|I almost... I would have been in trouble with the religious right, but they love me, so I don't... I would have been... Please don't do that, sir.|1
wavs/three_871_0.wav|What would you say to the American family that loses their jobs, their income, or their loved one because America refused to uphold its laws and defend its borders?|1
wavs/two_50.wav|That goal is to meet history's great test to conquer extremism.|1
wavs/three_362.wav|All right, sir, I'll kill for you, sir.|1
wavs/three_1986.wav|And then, bing, bing, beautiful landing like nothing to it.|1
wavs/three_2212.wav|I said, Abdul, you'll get hit so hard.|1
wavs/one_455.wav|They left.|1
wavs/three_1169.wav|When was the last time you saw a Chevrolet in Tokyo?|1
wavs/three_1058_3.wav|It was all dark after spending 20 years and a trillion dollars.|1
wavs/three_2556.wav|But the word is the words are.|1
wavs/three_423.wav|Runways are located in countries where they didn't want to be politically incorrect.|1
wavs/three_2549.wav|OK, our elections are so corrupt.|1
wavs/three_866.wav|We must restore integrity and the rule of law at our borders.|1
wavs/three_179.wav|I haven't seen a light.|1
wavs/three_2270.wav|It's the same exact thing.|1
wavs/three_837.wav|Dying industries will come roaring back to life,|1
wavs/three_432.wav|Afghanistan, the withdrawal, the worst, most embarrassing moment in our lives.|1
wavs/three_1494.wav|Yesterday, they had many people caught from prisons in, you remember this, right?|1
wavs/three_1182.wav|We've been coming here a long time, and it's gotten bigger and better and more beautiful.|1
wavs/three_1408.wav|We got out of these ridiculous, endless wars, killing people on both sides, costing trillions of dollars.|1
wavs/three_2253.wav|They don't know about surrendering, sir.|1
wavs/one_555.wav|We face many challenges.|1
wavs/three_353.wav|These guys, it's like perfect.|1
wavs/one_530.wav|We don't want to see God forced out of the public square, driven out of our schools, or pushed out of our civic lives.|1
wavs/three_1786.wav|We have no idea who the hell they are.|1
wavs/three_431.wav|We see these stupid people, Matt.|1
wavs/two_353.wav|It is time for all nations to work together to isolate the Kim regime until it ceases its hostile behavior.|1
wavs/three_1171.wav|They kill us.|1
wavs/one_539.wav|One of the most grave and dire threats to religious freedom in the world today is the threat of terrorism.|1
wavs/one_451.wav|And through sheer grit and resolve, they somehow managed to repair three of those tanks and get them all set for action and ready to fight.|1
wavs/one_466.wav|Those wait times were bad, weren't they?|1
wavs/two_46.wav|We are not here to tell other people how to live, what to do, who to be, or how to worship.|1
wavs/one_243.wav|And I just want to let you know, the reason you're number one stuff is exactly the opposite.|1
wavs/three_515.wav|what they did and how we defeated ISIS.|1
wavs/three_671.wav|Iran went back to levels that they've never seen before, more than they've ever done.|1
wavs/one_265.wav|And I said, oh, this is too bad, but we'll go right through it.|1
wavs/three_175.wav|If I had that voice, I would have been president.|1
wavs/one_263.wav|In fact, when I first started, I said, oh, no.|1
wavs/three_1735.wav|We ended catch and release, except when it was catch and release in Mexico.|1
wavs/three_2353.wav|We saved the steel industry.|1
wavs/three_802.wav|I'm going to leave you with this one final message.|1
wavs/three_118.wav|I really don't believe they could do it.|1
wavs/three_409.wav|"You don't mind if I tell you, sir, do you?"""|1
wavs/three_1058_6.wav|Not even a little bit, but they are handsome.|1
wavs/three_2180.wav|We're hundreds of miles away.|1
wavs/three_1936.wav|It's Captain with the crew cut.|1
wavs/one_568.wav|I will not let you down.|1
wavs/three_200.wav|We'll be landing momentarily, sir. 100.|1
wavs/one_328.wav|I've told you that, and I mean that.|1
wavs/three_1969.wav|Now, we're 600 feet off the ground.|1
wavs/three_593.wav|And I'm OK with it.|1
wavs/three_1238.wav|Matt, thank you very much.|1
wavs/three_498.wav|A lot of them have left and they've gone down to other states and they've retired.|1
wavs/three_1508.wav|There's never been a country, ever,|1
wavs/one_541.wav|And we cannot allow this terrorism and extremism to spread in our country or to find sanctuary on our shores or in our cities.|1
wavs/three_1422.wav|Remember this, I've been indicted more than Alphonse Capone, Mr. President.|1
wavs/two_244.wav|The American people are strong and resilient, and they will emerge from these hardships more determined than ever before.|1
wavs/three_1955.wav|If you know anything about planes, I call it the computer voice.|1
wavs/two_4.wav|I am asking everyone watching tonight to seize this moment, believe in yourself and|1
wavs/three_1228.wav|When he endorsed me, I said, that's a great endorsement.|1
wavs/three_2009.wav|Sometimes you have six, seven stairs.|1
wavs/one_304.wav|But this is how|1
wavs/three_1534.wav|That's the biggest pipeline in the world.|1
wavs/one_378.wav|On behalf of our very grateful nation, thank you very much.|1
wavs/three_312.wav|Anybody can read off a teleprompter except for Biden.|1
wavs/three_2318.wav|I just said, don't even think about it.|1
wavs/three_1217.wav|It's a great honor to have him with us.|1
wavs/one_367_0.wav|The story of America's men and women in uniform is the story of freedom and overcoming oppression, the strong protecting the weak, and the good defeating evil.|1
wavs/two_19.wav|a trip to the heart of the Muslim world, to the nation that serves as custodian of the two holiest sites in the Islamic faith.|1
wavs/three_2536.wav|We have so much water, you don't know what to do.|1
wavs/three_920.wav|I asked them further, how are you doing with other countries, mainly international sales?|1
wavs/two_201.wav|Until the Iranian regime is willing to be a partner for peace, all nations of conscience must work together to isolate|1
wavs/one_172.wav|Can you imagine all of these guys?|1
wavs/three_1201.wav|from all over the world, people with us right now at this moment in the room.|1
wavs/two_179.wav|For many centuries, the Middle East has been home to Christians, Muslims, and Jews living side by side.|1
wavs/three_2309.wav|They're very important stories, actually.|1
wavs/three_1142.wav|It only makes common sense.|1
wavs/two_189.wav|It is a regime that is responsible for so much instability in that region.|1
wavs/three_15.wav|They have languages that nobody in this country has ever heard of.|1
wavs/one_190.wav|So he was number one at West Point.|1
wavs/three_678.wav|I remember a Democrat congressman on Deface the Nation a couple of weeks, I think it was Deface the Nation.|1
wavs/three_491.wav|I equate it with our police and law enforcement people.|1
wavs/one_476.wav|Tonight, we are deeply honored to be joined by a number of wounded warriors from Walter Reed.|1
wavs/two_160_0.wav|And it means standing together against the murder of innocent Muslims, the oppression of women, the persecution of Jews, and the slaughter of Christians.|1
wavs/three_1726.wav|No, they're not the same thing.|1
wavs/three_1831.wav|You won't be able to get that and you won't be able to get a catch and release in Mexico.|1
wavs/three_2369.wav|And I'm OK with it.|1
wavs/three_1546.wav|I'm the one that gave him the hundred javelins, the thousands of javelins that knocked out the tanks.|1
wavs/three_880.wav|We cannot allow a beachhead of terrorism to form inside America.|1
wavs/three_1108_3.wav|It's good.|1
wavs/three_2034.wav|I guess they're trained that way.|1
wavs/three_796.wav|Because I am supposed to be there, and I'm not there.|1
wavs/three_514.wav|Or maybe it was so when I equate the military story and I talk about|1
wavs/two_232.wav|The parents who no longer worry for their children, their families, and who no longer mourn for their loved ones.|1
wavs/three_1568.wav|A little bit of a backlash when the numbers go up.|1
wavs/three_1657.wav|The more the corrupt establishment tries to stop us, the more you know the day is near at hand when we will break free from their grip.|1
wavs/three_2364.wav|I said, who the hell negotiated for the United States?|1
wavs/three_1639.wav|They've replaced law.|1
wavs/three_2206.wav|I'm telling you, sir, because we have the greatest milk.|1
wavs/three_1223.wav|He is a quick one.|1
wavs/three_77.wav|He goes, no way.|1
wavs/three_1680.wav|People say, what is your mission?|1
wavs/three_2196.wav|I was able, but I'd hit him from the left.|1
wavs/three_2289.wav|They don't want to lose their wife.|1
wavs/three_73.wav|He thought I was crazy, by the way.|1
wavs/three_1888.wav|I don't think it can ever be wokenized at the lower levels, because these are great people, tough people.|1
wavs/two_34.wav|This landmark agreement includes the announcement of a $110 billion Saudi-funded defense purchase.|1
wavs/three_2257.wav|Fly over them back and forth.|1
wavs/three_1563.wav|Get the hell out of here.|1
wavs/three_1369.wav|China will dominate us, not just economically, but militarily.|1
wavs/three_1292.wav|An incredible lawyer, one of the most respected lawyers in the country, John Cole.|1
wavs/three_694.wav|Once they saw that I'm in business, once they heard some of these stories that I'm telling you right now, the caravans were much smaller, the people trying to get in, it was a much easier situation to handle.|1
wavs/one_478.wav|These are incredible people.|1
wavs/three_1440.wav|It's happening in our country, and it's so obvious.|1
wavs/three_141.wav|This is after I flew to Iraq.|1
wavs/three_274.wav|Mercedes, that's pretty good.|1
wavs/one_569.wav|To all of our incredible veterans, to the people in the military, and to evangelical Christians who|1
wavs/four_22.wav|They're sending us not the right people.|1
wavs/three_2184.wav|He said, I don't mind.|1
wavs/three_1752.wav|The entire thing would have been double what I promised.|1
wavs/three_2534.wav|Some of our great congressmen that asked me to help them with a problem up in that area, up north in California, I said, I see you have a drought.|1
wavs/three_2058.wav|I said, wow.|1
wavs/three_1071.wav|We strongly support NATO, an alliance forged through the bonds of two world wars that dethroned fascism and a Cold War|1
wavs/three_2019.wav|I remember when he made such a bad State of the Union speech, everything was stumbling, mumbling.|1
wavs/three_2412.wav|But if you're going to do it, keep the oil.|1
wavs/one_37.wav|We are fortunate to have incredibly strong and healthy trade relationships with many of the Latin American countries gathered here today.|1
wavs/two_96.wav|Terrorists do not worship God.|1
wavs/two_64.wav|India, Russia, China, and Australia have all been victims, but in sheer numbers,|1
wavs/three_679.wav|Ladies and gentlemen, it's Donald Trump on Deface the Nation.|1
wavs/three_655.wav|And President Xi, I told him this.|1
wavs/three_924.wav|They weren't even asking for a change, but I am.|1
wavs/two_405.wav|The United States is a compassionate nation and has spent billions and billions of dollars in helping to support this effort.|1
wavs/three_389.wav|Four weeks, sir.|1
wavs/three_2390.wav|You ever see what happened to Tijuana?|1
wavs/one_216_0.wav|You know, I was stopping when we were in the final month of that campaign, four stops, five stops, seven stops, speeches, speeches in front of 25, 30,000 people, 15,000, 19,000 from stop to stop.|1
wavs/one_307.wav|Was it a line or do they even bother putting it in?|1
wavs/two_383.wav|and the Islamic extremism that inspires them.|1
wavs/three_832.wav|Then in 2016, the earth shifted beneath our feet.|1
wavs/three_334.wav|So now I go off and watch.|1
wavs/three_597.wav|Now it's he's now he's doing it.|1
wavs/three_2068.wav|So I'd go, Barack Hussein Obama.|1
wavs/three_757.wav|I think it's so crazy.|1
wavs/one_262.wav|But God looked down and he said, we're not going to let it rain on your speech.|1
wavs/three_2474.wav|We did a great job.|1
wavs/three_624.wav|These are stupid people, the hostages with|1
wavs/four_17.wav|They're rapists.|1
wavs/three_323.wav|You're too nasty to this.|1
wavs/three_2200.wav|I said, well, why didn't they do it before?|1
wavs/three_750.wav|We're not going to let them get away with that anymore.|1
wavs/three_673.wav|They're selling oil to everybody.|1
wavs/three_707.wav|No, no, California's never done better, bah, bah, bah.|1
wavs/three_1873.wav|And she thought I was crazy too.|1
wavs/three_2155.wav|He was probably surprised that we started.|1
wavs/one_121.wav|We're going to do great things.|1
wavs/two_81.wav|Egypt was a thriving center of learning and achievement thousands of years before other parts of the world.|1
wavs/five_33.wav|hatred, and fear.|1
wavs/three_1160.wav|It is time to drain the swamp.|1
wavs/three_470.wav|We're talking about human beings.|1
wavs/three_1096.wav|At that celebration,|1
wavs/three_966.wav|Remember, when you were told that you could keep your doctor and keep your plan, we now know that all of those promises have been totally broken.|1
wavs/one_426.wav|Patton then had a quarter of a million copies of that prayer printed and distributed to the soldiers of the Third Army just before the Battle of the Bulge.|1
wavs/one_211.wav|We have to start winning again.|1
wavs/three_704.wav|I watched him on Sean Hannity, who's a good man, Sean.|1
wavs/three_162_5.wav|Captain, I don't see any lights, you know, we're getting close.|1
wavs/three_782.wav|The world is blowing up.|1
wavs/three_87.wav|You know, we had a lot of medical problems.|1
wavs/three_1420.wav|I stand before you today not only as your past and hopefully future president, but as a proud political dissident.|1
wavs/three_1203.wav|President of Argentina, who's gotten a lot of publicity.|1
wavs/three_1569.wav|But anybody that does that and all these other things they've done, they're destroying our country.|1
wavs/three_1431.wav|It's very dangerous what's going on.|1
wavs/four_29.wav|I don't want the enemies and even our allies to know exactly what I'm thinking.|1
wavs/three_326.wav|Bob, Mr. President, sir, we just wanted to know, are you feeling well?|1
wavs/three_329.wav|And he picks up the paper and he reads the answer.|1
wavs/one_550.wav|And though we have many stories,|1
wavs/three_2169.wav|When they come in from Washington, they're a higher rank.|1
wavs/three_858.wav|We have withdrawn the United States from the JobKilling Trans-Pacific Partnership.|1
wavs/one_205.wav|And many of you know I'm anyone, but you're going to see.|1
wavs/three_1102.wav|Imagine the wonders our country.|1
wavs/three_2373.wav|Now it's he's now he's doing it.|1
wavs/three_1791.wav|They have languages that nobody in this country has ever heard of.|1
wavs/three_2210.wav|They take the military out first.|1
wavs/three_1092.wav|Some of our closest allies decades ago fought on the opposite side of these terrible, terrible wars.|1
wavs/one_454.wav|In a short time, those tanks had knocked out the first three tanks of the enemy, and the entire German division retreated.|1
wavs/three_227.wav|Donald Trump wanted to give himself the congression.|1
wavs/one_479.wav|The enthusiasm and the spirit.|1
wavs/three_413.wav|What I'd do is I'd hit him from nine different, I'd hit him from the left.|1
wavs/three_2589.wav|But I think we're going to do OK.|1
wavs/three_183.wav|That means we're, like, really low.|1
wavs/three_716.wav|All he had to do is sign a little piece of paper.|1
wavs/two_92.wav|is held at bay by bloodshed and terror.|1
wavs/two_48.wav|Here at this summit, we will discuss many interests that we share together.|1
wavs/three_1708.wav|I know where they come from.|1
wavs/three_637.wav|I used to say that all the time.|1
wavs/three_828.wav|We've financed and built one global project after another.|1
wavs/three_649.wav|So Iran has their 200 and some odd billion dollars that they all made in two and a half years, two and a half years.|1
wavs/three_1318.wav|Stand up, Steve Bannon.|1
wavs/three_321.wav|But they're screaming and you're answering and you get them.|1
wavs/three_319.wav|You know, it's like a mental challenge.|1
wavs/three_993.wav|He founded a company to look for a cure and help develop the drug that saved Megan's life.|1
wavs/one_10.wav|It is a massive source of embarrassment to the United Nations that some governments with egregious human rights records sit on the U.N.|1
wavs/three_281.wav|I'll go into a group, I'll speak in front of 55, 56, 68,000 people.|1
wavs/two_167.wav|Heroes don't kill innocents, they save them.|1
wavs/three_1496.wav|The only good thing is they make our prisoners and our bad gang members look like very nice people by comparison.|1
wavs/one_393.wav|The fact is the press has destroyed themselves because they went too far.|1
wavs/three_952.wav|With this $6 trillion, we could have rebuilt our country twice, and maybe even three times if we had people who had the ability to negotiate.|1
wavs/two_83.wav|All over the world, people dream of walking through the ruins of Petra in Jordan.|1
wavs/three_510.wav|All you have to do is do it in one.|1
wavs/one_313.wav|Do you understand that?|1
wavs/four_10.wav|$9,240,000,000.|1
wavs/three_1397.wav|We had defeated ISIS, rid of the worst terrorists in the world.|1
wavs/one_231.wav|But if you think about it, Mike, if we kept the oil, you probably wouldn't have ISIS, because that's where they made their money in the first place.|1
wavs/three_489.wav|So it was an amazing thing and I learned so much.|1
wavs/two_171.wav|Bahrain, too, is working to undermine recruitment and radicalism.|1
wavs/two_207.wav|King Salman, I thank you for the creation of this great moment in history.|1
wavs/three_291.wav|Rush Limbaugh, remember?|1
wavs/three_1875.wav|And then I said, here is what's going to happen.|1
wavs/three_509.wav|You don't even have to do it in every city.|1
wavs/three_1058_1.wav|You know, I flew to Iraq in a plane.|1
wavs/one_113.wav|But the military gave us tremendous percentages of votes.|1
wavs/three_1668.wav|Did you remember that?|1
wavs/three_2479.wav|The history of our country.|1
wavs/one_487.wav|We sort of just keep fighting and fighting and fighting.|1
wavs/three_737.wav|Look at them beautiful brass faucets.|1
wavs/one_470.wav|Nearly doubled.|1
wavs/three_847.wav|The stock market has gained almost $3 trillion in value since the election on November 8th, a record.|1
wavs/three_1981.wav|You got a runway, it's lit up like a candle.|1
wavs/three_1342.wav|How good, how good is he?|1
wavs/three_1978.wav|Captain, are we okay?|1
wavs/two_323.wav|We must uphold respect for law, respect for borders, and respect for culture and the peaceful engagement these allow.|1
wavs/three_1108_0.wav|They'll run upstage, they'll grab them, and they're not meant to spawn.|1
wavs/three_190.wav|It was like dark.|1
wavs/one_562.wav|As long as we have pride in our beliefs, courage in our convictions, and faith in our God, we will not fail.|1
wavs/three_2530.wav|I get that whole deal ready.|1
wavs/three_135.wav|You're the man I'm looking for.|1
wavs/three_752.wav|We had like 100,000 people show up.|1
wavs/one_92.wav|Although they did treat me nicely on that speech yesterday.|1
wavs/three_1409.wav|Crooked Joe, have you trapped?|1
wavs/three_1769.wav|And it's not a nice thing to say, and I hate to say it.|1
wavs/three_2338.wav|I guess they saved them in some way.|1
wavs/one_80.wav|The United States of America has been among the greatest forces for good in the history of the world.|1
wavs/three_1371.wav|But they weren't heading there with me.|1
wavs/three_1335.wav|I've won it like nine years in a row, right?|1
wavs/two_281.wav|and success.|1
wavs/three_821.wav|All the nations of the world, friend or foe, will find that America is strong, America is proud, and America is free.|1
wavs/three_1220.wav|He's doing a fantastic.|1
wavs/one_178.wav|Now, I must say, I didn't mind canceling eight appointments.|1
wavs/three_1346.wav|We were right about everything.|1
wavs/two_146.wav|Qatar, which hosts the U.S.|1
wavs/three_1079_4.wav|500, I said to the captain.|1
wavs/three_1921.wav|A really smart person can go through various stories, always come back and conclude everything.|1
wavs/three_2113.wav|And they would never get off that sucker.|1
wavs/three_2487.wav|Free health care, free education.|1
wavs/three_1014.wav|This is not acceptable in our society.|1
wavs/three_1778.wav|Sir, could you give a name to my opponent?|1
wavs/three_650.wav|I told China, and I told all of the countries, France, everybody, I said, listen, if you buy one barrel of oil, we're not going to do any business.|1
wavs/three_1314.wav|We have so many people.|1
wavs/two_39_0.wav|Later today, we will make history again with the opening of the new Global Center for Combating Extremist Ideology, located right here|1
wavs/two_2.wav|I am asking all citizens to embrace this renewal of the American spirit.|1
wavs/three_284.wav|But I said, in this case, I said, you were really good tonight.|1
wavs/two_155.wav|Saudi Arabia also joined us this week in placing sanctions on one of the most senior leaders of Hezbollah.|1
wavs/two_321.wav|We must reject|1
wavs/three_958.wav|Obamacare premiums nationwide have increased by double and triple digits.|1
wavs/three_667.wav|And the terror groups were all breaking up.|1
wavs/three_1010.wav|We want all children to be able to break the cycle of poverty, just like Dinesh.|1
wavs/three_1838.wav|It was a list of 10 things, tough, tough things.|1
wavs/three_1836.wav|You've got to get the children back to their parents.|1
wavs/three_246.wav|They said, not since FDR has there been a speech so magnificently delivered.|1
wavs/three_162_1.wav|And then they pull down the shades anyway.|1
wavs/three_1128.wav|Congratulations.|1
wavs/three_744.wav|turn on the shower, ding, now.|1
wavs/three_1043.wav|Jenna, I want you to know that your father was a hero and that tonight you have the love of an entire country supporting you and praying for you.|1
wavs/one_461.wav|Thank you for your lifetime of service, and thank you for helping out.|1
wavs/three_937.wav|It's a basic principle that those seeking to enter a country ought to be able to support themselves financially.|1
wavs/three_1053.wav|The challenges we face as a nation are great.|1
wavs/four_18.wav|And some, I assume, are good people.|1
wavs/two_253.wav|Our military will soon be the strongest it has ever been.|1
wavs/three_725.wav|They can't farm it because they have no water.|1
wavs/two_56.wav|This special gathering may someday be remembered as the beginning of peace in the Middle East, and maybe even all over the world.|1
wavs/three_1213.wav|Javier Millet.|1
wavs/three_1552.wav|We were right just on everything.|1
wavs/four_20.wav|And it only makes common sense.|1
wavs/two_107.wav|When we look upon the strains of innocent blood soaked into the ancient ground, we cannot see the faith or sect or tribe of the victims.|1
wavs/three_855.wav|the regulations that threaten the future and livelihood of our great coal miners.|1
wavs/one_520.wav|Our hearts and our prayers are joined with yours.|1
wavs/three_1663.wav|There's never been anything like it.|1
wavs/one_133.wav|There can be wars between countries.|1
wavs/three_1974.wav|Captain, everything fine?|1
wavs/three_2577.wav|But I thought some of these stories are instructive because they tell you our military is great.|1
wavs/three_731.wav|I would not want to be.|1
wavs/three_1104.wav|Think of the marvels we can achieve if we simply set free the dreams of our people.|1
wavs/two_175_0.wav|Instead of depriving this region of so much human potential, Middle Eastern countries can give young people hope for a brighter future in their home nations and regions.|1
wavs/one_176.wav|But some will take a little bit longer than others.|1
wavs/three_1763.wav|We can do all of these things.|1
wavs/three_2115.wav|But what happens, and it's very interesting, we get on the plane, we get off.|1
wavs/three_1040.wav|These brave men were viciously gunned down by an illegal immigrant with a criminal record|1
wavs/three_503.wav|I could solve that problem in one day, in one hour, in one minute.|1
wavs/three_2522.wav|You buy brand new faucets.|1
wavs/one_548.wav|America is a land rich with history, traditions, and values.|1
wavs/one_52.wav|Others gamed the system.|1
wavs/three_695.wav|When you have an idiot like Gavin Newsom saying, if you come up, we're going to give you pension funds, you're going to have pensions, we'll give you a mansion.|1
wavs/one_459.wav|Tomorrow, Harry will be 89 tomorrow.|1
wavs/one_444.wav|with the 740th Tank Battalion attached to the 82nd Airborne.|1
wavs/three_2201.wav|Runways are located in countries where they didn't want to be politically incorrect and use a runway and attack the enemy and their savages there, attack them from.|1
wavs/three_380.wav|It's all bunkers, real stock, but beautiful in a certain way.|1
wavs/three_935.wav|The current outdated system depresses wages for our poorest workers and puts great pressure on taxpayers.|1
wavs/three_299.wav|Our president has done this, this.|1
wavs/three_824.wav|But what will America look like as we reach our 250th year?|1
wavs/three_701.wav|I hope so, because he's destroyed California.|1
wavs/three_1727.wav|An insane asylum is a mental institution on steroids.|1
wavs/three_1905.wav|You're the man I'm looking for.|1
wavs/three_451.wav|Sir, it's a miracle.|1
wavs/two_272.wav|The Marshall Plan was built on the noble idea that the whole world is safer when nations are strong, independent, and free.|1
wavs/three_2424.wav|And they go, they were the two powers, and they were checkmating each other.|1
wavs/three_2274.wav|They're the greatest people.|1
wavs/three_270.wav|People love her.|1
wavs/five_10.wav|The story of America's men and women in uniform is the story of freedom.|1
wavs/three_1438.wav|And I'm here to unleash this captive nation from Joe Biden and his gang.|1
wavs/three_1658.wav|We're going to break free very soon.|1
wavs/three_2531.wav|I'm all set to go.|1
wavs/three_1964.wav|There's not any.|1
wavs/three_914.wav|I just met with officials and workers from a great American company, Harley-Davidson.|1
wavs/two_55.wav|At the same time, we pray|1
wavs/three_1911.wav|He said, because this is after I flew to Iraq.|1
wavs/three_1108_1.wav|You know, they're very hard- I guess they're trained that way.|1
wavs/three_143.wav|Some of you know the story.|1
wavs/three_1812.wav|And on the border, there has never been in his lifetime any president that was even close.|1
wavs/three_717.wav|And I won't let him get away with that again.|1
wavs/two_340.wav|But if it is forced to defend itself or its allies, we will have no choice but to totally destroy North Korea.|1
wavs/three_1517.wav|Who can win an election when you have high interest rates, you can't buy a home, where you have bad education, where everything's woke?|1
wavs/three_2143.wav|See, if I had Biden, I'd say, I'm not Biden.|1
